Wall time,Step,Value
1682267948.24015,317200,40.0
1682267953.6408486,317400,40.0
1682267978.0152924,318300,40.0
1682267988.7568436,318700,40.0
1682268023.8967576,320000,40.0
1682268034.7188776,320400,40.0
1682268086.321287,322300,40.0
1682268126.831807,323800,40.0
1682268129.5301769,323900,40.0
1682268145.7260206,324500,40.0
1682268148.4599369,324600,40.0
1682268153.8221033,324800,40.0
1682268161.8857565,325100,40.0
1682268175.377669,325600,40.0
1682268183.4793596,325900,40.0
1682268186.175366,326000,40.0
1682268191.52645,326200,40.0
1682268234.5859888,327800,40.0
1682268253.5380538,328500,40.0
1682268264.4409575,328900,40.0
1682268283.361615,329600,40.0
1682268286.0597758,329700,40.0
1682268304.9639072,330400,40.0
1682268313.0937803,330700,40.0
1682268378.1672962,333100,40.0
1682268386.2382836,333400,40.0
1682268405.1632857,334100,40.0
1682268413.260648,334400,40.0
1682268416.0144043,334500,40.0
1682268421.3691366,334700,40.0
1682268424.098953,334800,40.0
1682268442.876241,335500,40.0
1682268448.2416108,335700,40.0
1682268477.886803,336800,40.0
1682268491.4475598,337300,40.0
1682268515.7839856,338200,40.0
1682268521.198175,338400,40.0
1682268526.543164,338600,40.0
1682268537.428993,339000,40.0
1682268545.4753985,339300,40.0
1682268580.5469308,340600,40.0
1682268583.2642477,340700,40.0
1682268585.9593916,340800,40.0
1682268602.2059443,341400,40.0
1682268623.8499572,342200,40.0
1682268640.0171325,342800,40.0
1682268642.7469568,342900,40.0
1682268645.4333646,343000,40.0
1682268656.2750788,343400,40.0
1682268669.749907,343900,40.0
1682268688.6722097,344600,40.0
1682268710.3701632,345400,40.0
1682268721.127074,345800,40.0
1682268731.9209049,346200,40.0
1682268737.268239,346400,40.0
1682268753.5145955,347000,40.0
1682268761.679024,347300,40.0
1682268767.083971,347500,40.0
1682268772.4922862,347700,40.0
1682268777.9067223,347900,40.0
1682268786.0717056,348200,40.0
1682268799.57018,348700,40.0
1682268832.095618,349900,40.0
1682268845.5159106,350400,40.0
1682268859.1499283,350900,40.0
1682268907.7464356,352700,40.0
1682268918.6449795,353100,40.0
1682268926.7340646,353400,40.0
1682268940.2481327,353900,40.0
1682268956.434283,354500,40.0
1682268959.1151104,354600,40.0
1682268969.9333298,355000,40.0
1682268975.352864,355200,40.0
1682268991.6149495,355800,40.0
1682268994.2969146,355900,40.0
1682269010.6190681,356500,40.0
1682269029.4953148,357200,40.0
1682269045.7453659,357800,40.0
1682269053.8910067,358100,40.0
1682269070.0385964,358700,40.0
